id_client,familia,bloc_analitic,tipus_alerta,segment_client,dies_sense_compra,cicle_habitual_dies,dies_retard,share_of_wallet_12m,potencial_anual_eur,impacte_recuperable_eur,urgencia,motiu_explicat,data_alerta,z_score_silenci,nivell_alerta,prioritat_score,canal_recomanat,rank_prioritat
1000078562,Anestesia,Commodities,reposicio_pendent,promiscu,342,234.0,108.0,0.338,2223.12,441.38,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (108 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06334397570410484,televenda,2118
1000082043,Bioseguridad,Commodities,reposicio_pendent,promiscu,341,28.0,313.0,0.119,1667.34,440.57,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (313 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06332492018456115,televenda,2119
13938,Anestesia,Commodities,reposicio_pendent,promiscu,215,199.0,16.0,0.34,2223.12,440.48,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (16 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06332280074727695,televenda,2120
12798,Anestesia,Commodities,reposicio_pendent,promiscu,160,125.0,34.0,0.574,3410.04,436.28,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (34 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.063223410065186,televenda,2121
1000076396,Anestesia,Commodities,reposicio_pendent,promiscu,63,32.0,31.0,0.348,2223.12,434.79,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (31 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06318792047548148,televenda,2122
1000100123,Anestesia,Commodities,reposicio_pendent,promiscu,294,256.0,38.0,0.348,2223.12,434.62,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (38 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.0631838636180909,televenda,2123
1000075403,Anestesia,Commodities,reposicio_pendent,promiscu,271,180.0,90.0,0.349,2223.12,434.07,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (90 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06317072763609258,televenda,2124
25972,Anestesia,Commodities,reposicio_pendent,promiscu,288,203.0,84.0,0.203,1802.36,430.76,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (84 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06309132050142861,televenda,2125
1000041827,Bioseguridad,Commodities,reposicio_pendent,promiscu,249,154.0,95.0,0.143,1667.34,428.65,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (95 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06304038310199399,televenda,2126
39600,Anestesia,Commodities,reposicio_pendent,promiscu,305,171.0,134.0,0.359,2223.12,427.8,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (134 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.0630197925771575,televenda,2127
11712,Anestesia,Commodities,reposicio_pendent,promiscu,343,240.0,103.0,0.36,2223.12,426.75,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (103 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06299430079778345,televenda,2128
1000081074,Anestesia,Commodities,reposicio_pendent,promiscu,361,268.0,93.0,0.36,2223.12,426.75,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (93 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06299430079778345,televenda,2129
25950,Anestesia,Commodities,reposicio_pendent,promiscu,306,201.0,105.0,0.36,2223.12,426.75,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (105 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06299430079778345,televenda,2130
1000075238,Anestesia,Commodities,reposicio_pendent,promiscu,322,223.0,98.0,0.36,2223.12,426.75,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (98 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06299430079778345,televenda,2131
1000082783,Anestesia,Commodities,reposicio_pendent,promiscu,231,183.0,47.0,0.372,2223.12,418.9,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (47 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06280171295861982,televenda,2132
6253,Anestesia,Commodities,reposicio_pendent,promiscu,272,220.0,51.0,0.228,1802.36,417.31,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (51 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06276226648712996,televenda,2133
35426,Anestesia,Commodities,reposicio_pendent,promiscu,312,235.0,76.0,0.375,2223.12,416.55,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (76 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06274335857726793,televenda,2134
1000081931,Anestesia,Commodities,reposicio_pendent,promiscu,218,171.0,47.0,0.376,2223.12,416.5,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (47 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06274211342954586,televenda,2135
1000079369,Anestesia,Commodities,reposicio_pendent,promiscu,334,203.0,131.0,0.376,2223.12,416.05,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (131 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06273090038497856,televenda,2136
1000080809,Bioseguridad,Commodities,reposicio_pendent,promiscu,319,232.0,87.0,0.17,1667.34,415.14,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (87 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06270818809784268,televenda,2137
1000101745,Bioseguridad,Commodities,reposicio_pendent,promiscu,214,11.0,203.0,0.38,2223.12,413.33,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (203 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06266286509584913,televenda,2138
13152,Anestesia,Commodities,reposicio_pendent,promiscu,334,225.0,108.0,0.237,1802.36,412.61,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (108 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06264478098773371,televenda,2139
7356,Bioseguridad,Commodities,reposicio_pendent,promiscu,272,145.0,126.0,0.179,1667.34,410.76,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (126 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06259817012620868,televenda,2140
1000076338,Anestesia,Commodities,reposicio_pendent,promiscu,333,67.0,265.0,0.242,1802.36,409.81,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (265 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06257415337351772,televenda,2141
28768,Anestesia,Commodities,reposicio_pendent,promiscu,280,254.0,25.0,0.387,2223.12,409.03,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (25 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06255439279861182,televenda,2142
41501,Anestesia,Commodities,reposicio_pendent,promiscu,239,171.0,68.0,0.387,2223.12,409.03,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (68 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06255439279861182,televenda,2143
9709,Anestesia,Commodities,reposicio_pendent,promiscu,288,248.0,39.0,0.246,1802.36,407.83,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (39 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06252391839228913,televenda,2144
1000100143,Anestesia,Commodities,reposicio_pendent,promiscu,292,171.0,121.0,0.252,1802.36,404.44,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (121 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.062437342469989006,televenda,2145
1000101972,Anestesia,Commodities,reposicio_pendent,promiscu,194,10.0,183.0,0.253,1802.36,403.87,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (183 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.062422714398212065,televenda,2146
5114,Anestesia,Commodities,reposicio_pendent,promiscu,237,195.0,41.0,0.396,2223.12,403.05,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (41 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06240163434116354,televenda,2147
10756,Bioseguridad,Commodities,reposicio_pendent,promiscu,270,229.0,40.0,0.194,1667.34,402.99,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (40 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06240009021868546,televenda,2148
1000082716,Bioseguridad,Commodities,reposicio_pendent,promiscu,267,148.0,118.0,0.194,1667.34,402.99,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (118 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06240009021868546,televenda,2149
17956,Bioseguridad,Commodities,reposicio_pendent,promiscu,354,159.0,194.0,0.194,1667.34,402.99,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (194 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06240009021868546,televenda,2150
42549,Bioseguridad,Commodities,reposicio_pendent,promiscu,235,135.0,100.0,0.195,1667.34,402.44,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (100 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06238592506701431,televenda,2151
42292,Bioseguridad,Commodities,reposicio_pendent,promiscu,209,143.0,66.0,0.197,1667.34,401.7,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (66 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06236683599903271,televenda,2152
1000100157,Anestesia,Commodities,reposicio_pendent,promiscu,207,119.0,87.0,0.398,2223.12,401.18,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (87 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06235340106241246,televenda,2153
4913,Anestesia,Commodities,reposicio_pendent,promiscu,285,115.0,169.0,0.259,1802.36,400.52,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (169 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06233632399004832,televenda,2154
1000082331,Anestesia,Commodities,reposicio_pendent,promiscu,263,77.0,185.0,0.402,2223.12,398.58,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (185 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.062285964746131676,televenda,2155
35202,Anestesia,Commodities,reposicio_pendent,promiscu,250,105.0,145.0,0.407,2223.12,395.19,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (145 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06219737608934747,televenda,2156
1000079466,Bioseguridad,Commodities,reposicio_pendent,promiscu,350,110.0,240.0,0.215,1667.34,392.87,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (240 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.062136311068081936,televenda,2157
29172,Anestesia,Commodities,reposicio_pendent,promiscu,244,160.0,84.0,0.413,2223.12,391.23,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (84 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06209292702369499,televenda,2158
1000100661,Anestesia,Commodities,reposicio_pendent,promiscu,277,136.0,140.0,0.414,2223.12,390.79,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (140 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06208125653789551,televenda,2159
2821,Anestesia,Commodities,reposicio_pendent,promiscu,173,160.0,13.0,0.416,2223.12,389.33,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (13 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.0620424376291539,televenda,2160
22519,Anestesia,Commodities,reposicio_pendent,promiscu,305,270.0,35.0,0.281,1802.36,388.72,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (35 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06202617574599833,televenda,2161
41580,Bioseguridad,Commodities,reposicio_pendent,promiscu,180,164.0,15.0,0.237,1667.34,381.85,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (15 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06184125156721804,televenda,2162
1000079283,Bioseguridad,Commodities,reposicio_pendent,promiscu,225,174.0,51.0,0.238,1667.34,380.95,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (51 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06181678020279253,televenda,2163
96,Bioseguridad,Commodities,reposicio_pendent,promiscu,252,155.0,97.0,0.238,1667.34,380.95,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (97 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06181678020279253,televenda,2164
1000080945,Bioseguridad,Commodities,reposicio_pendent,promiscu,293,125.0,168.0,0.243,1667.34,378.68,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (168 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.061754800933066296,televenda,2165
1000082774,Anestesia,Commodities,reposicio_pendent,promiscu,288,266.0,22.0,0.433,2223.12,378.4,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (22 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06174713025323424,televenda,2166
1000080471,Anestesia,Commodities,reposicio_pendent,promiscu,321,132.0,188.0,0.434,2223.12,377.81,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (188 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.061730948486171645,televenda,2167
1000081529,Anestesia,Commodities,reposicio_pendent,promiscu,166,153.0,12.0,0.434,2223.12,377.47,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (12 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06172161194937838,televenda,2168
1000061370,Anestesia,Commodities,reposicio_pendent,promiscu,190,178.0,11.0,0.438,2223.12,374.51,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (11 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.061639972988145476,televenda,2169
42332,Anestesia,Commodities,reposicio_pendent,promiscu,251,177.0,73.0,0.447,2223.12,369.13,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (73 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.061489927144938526,televenda,2170
15249,Anestesia,Commodities,reposicio_pendent,promiscu,328,312.0,16.0,0.318,1802.36,368.7,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (16 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06147784066263586,televenda,2171
1000100432,Anestesia,Commodities,reposicio_pendent,promiscu,333,248.0,84.0,0.318,1802.36,368.7,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (84 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06147784066263586,televenda,2172
1000102045,Anestesia,Commodities,reposicio_pendent,promiscu,154,15.0,139.0,0.319,1802.36,368.02,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (139 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06145869843254939,televenda,2173
10494,Anestesia,Commodities,reposicio_pendent,promiscu,250,172.0,77.0,0.452,2223.12,365.75,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (77 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.061394540772955065,televenda,2174
23463,Anestesia,Commodities,reposicio_pendent,promiscu,301,200.0,101.0,0.328,1802.36,363.54,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (101 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06133169626720755,televenda,2175
1000082127,Anestesia,Commodities,reposicio_pendent,promiscu,288,96.0,192.0,0.328,1802.36,363.54,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (192 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06133169626720755,televenda,2176
11601,Anestesia,Commodities,reposicio_pendent,promiscu,251,235.0,16.0,0.33,1802.36,362.16,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (16 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.0612922604735097,televenda,2177
40373,Anestesia,Commodities,reposicio_pendent,promiscu,314,188.0,126.0,0.457,2223.12,362.1,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (126 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06129054247619781,televenda,2178
8994,Anestesia,Commodities,reposicio_pendent,promiscu,260,216.0,44.0,0.464,2223.12,357.71,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (44 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06116406583182035,televenda,2179
1000069275,Bioseguridad,Commodities,reposicio_pendent,promiscu,196,85.0,110.0,0.286,1667.34,357.09,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (110 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06114607889724184,televenda,2180
1000058223,Bioseguridad,Commodities,reposicio_pendent,promiscu,315,185.0,129.0,0.286,1667.34,357.09,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (129 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06114607889724184,televenda,2181
37861,Bioseguridad,Commodities,reposicio_pendent,promiscu,216,113.0,103.0,0.286,1667.34,357.09,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (103 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06114607889724184,televenda,2182
29437,Bioseguridad,Commodities,reposicio_pendent,promiscu,230,134.0,96.0,0.286,1667.34,357.09,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (96 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06114607889724184,televenda,2183
1000080411,Anestesia,Commodities,reposicio_pendent,promiscu,215,193.0,22.0,0.344,1802.36,354.68,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (22 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06107586489053661,televenda,2184
1000067191,Anestesia,Commodities,reposicio_pendent,promiscu,314,283.0,31.0,0.478,2223.12,348.43,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (31 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060891534105971715,televenda,2185
1000081135,Anestesia,Commodities,reposicio_pendent,promiscu,354,280.0,74.0,0.478,2223.12,348.43,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (74 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060891534105971715,televenda,2186
1000081851,Anestesia,Commodities,reposicio_pendent,promiscu,347,175.0,171.0,0.481,2223.12,345.94,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (171 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06081717665409511,televenda,2187
12821,Anestesia,Commodities,reposicio_pendent,promiscu,351,340.0,10.0,0.484,2223.12,344.42,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (10 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060771522986716814,televenda,2188
32215,Anestesia,Commodities,reposicio_pendent,promiscu,214,148.0,65.0,0.368,1802.36,341.55,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (65 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06068477123170562,televenda,2189
21796,Anestesia,Commodities,reposicio_pendent,promiscu,264,204.0,60.0,0.489,2223.12,341.11,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (60 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.0606714070880788,televenda,2190
28541,Anestesia,Commodities,reposicio_pendent,promiscu,285,150.0,135.0,0.491,2223.12,339.16,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (135 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06061197200522895,televenda,2191
1000072282,Anestesia,Commodities,reposicio_pendent,promiscu,181,153.0,27.0,0.496,2223.12,336.26,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (27 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060522948233505375,televenda,2192
1000063882,Anestesia,Commodities,reposicio_pendent,promiscu,180,162.0,18.0,0.498,2223.12,334.74,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (18 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06047598125563058,televenda,2193
29035,Anestesia,Commodities,reposicio_pendent,promiscu,284,219.0,65.0,0.498,2223.12,334.74,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (65 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06047598125563058,televenda,2194
1000066596,Bioseguridad,Commodities,reposicio_pendent,promiscu,306,209.0,96.0,0.334,1667.34,333.24,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (96 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060429423343094306,televenda,2195
35959,Bioseguridad,Commodities,reposicio_pendent,promiscu,207,88.0,118.0,0.336,1667.34,332.11,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (118 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06039421151705076,televenda,2196
1000079153,Anestesia,Commodities,reposicio_pendent,promiscu,251,232.0,19.0,0.677,3410.04,330.91,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (19 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06035668741013341,televenda,2197
16706,Anestesia,Commodities,reposicio_pendent,promiscu,249,207.0,42.0,0.505,2223.12,330.28,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (42 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060336932909082104,televenda,2198
36500,Bioseguridad,Commodities,reposicio_pendent,promiscu,203,152.0,50.0,0.34,1667.34,330.08,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (50 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060330653782107765,televenda,2199
1000100611,Bioseguridad,Commodities,reposicio_pendent,promiscu,302,175.0,127.0,0.34,1667.34,330.08,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (127 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060330653782107765,televenda,2200
8670,Anestesia,Commodities,reposicio_pendent,promiscu,298,213.0,84.0,0.393,1802.36,328.1,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (84 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06026828496848362,televenda,2201
1000074724,Anestesia,Commodities,reposicio_pendent,promiscu,284,146.0,138.0,0.393,1802.36,328.1,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (138 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06026828496848362,televenda,2202
30047,Anestesia,Commodities,reposicio_pendent,promiscu,214,161.0,53.0,0.393,1802.36,328.1,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (53 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06026828496848362,televenda,2203
42295,Anestesia,Commodities,reposicio_pendent,promiscu,148,120.0,28.0,0.68,3410.04,327.71,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (28 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060255955977343234,televenda,2204
38631,Bioseguridad,Commodities,reposicio_pendent,promiscu,293,1.0,292.0,0.0,1086.44,325.93,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (292 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06019949882334254,televenda,2205
1000061222,Anestesia,Commodities,reposicio_pendent,promiscu,273,183.0,89.0,0.513,2223.12,324.93,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (89 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06016764631538578,televenda,2206
21930,Anestesia,Commodities,reposicio_pendent,promiscu,319,235.0,84.0,0.516,2223.12,322.92,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (84 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060103326072904126,televenda,2207
1000081131,Anestesia,Commodities,reposicio_pendent,promiscu,356,108.0,248.0,0.516,2223.12,322.92,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (248 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060103326072904126,televenda,2208
1000064792,Anestesia,Commodities,reposicio_pendent,promiscu,218,211.0,7.0,0.517,2223.12,322.39,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (7 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.060086299509331614,televenda,2209
1000075276,Anestesia,Commodities,reposicio_pendent,promiscu,323,267.0,55.0,0.517,2223.12,321.91,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (55 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06007085512803126,televenda,2210
42350,Anestesia,Commodities,reposicio_pendent,promiscu,309,277.0,32.0,0.517,2223.12,321.9,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (32 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06007053312601699,televenda,2211
1000102160,Anestesia,Commodities,reposicio_pendent,promiscu,84,5.0,79.0,0.518,2223.12,321.46,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (79 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.06005635515599463,televenda,2212
1000078857,Anestesia,Commodities,reposicio_pendent,promiscu,279,191.0,88.0,0.411,1802.36,318.25,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (88 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.059952331239326626,televenda,2213
1000064976,Bioseguridad,Commodities,reposicio_pendent,promiscu,341,183.0,157.0,0.364,1667.34,317.93,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (157 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.05994190397989541,televenda,2214
1000042947,Anestesia,Commodities,reposicio_pendent,promiscu,266,163.0,102.0,0.526,2223.12,316.26,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (102 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.05988731638194109,televenda,2215
28057,Anestesia,Commodities,reposicio_pendent,promiscu,231,153.0,78.0,0.536,2223.12,309.6,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (78 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.059666723722336994,televenda,2216
11682,Anestesia,Commodities,reposicio_pendent,promiscu,356,315.0,40.0,0.431,1802.36,307.84,baixa,Client promiscu de Anestesia. El cicle de reposició indica compra pendent (40 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.05960763862652198,televenda,2217
27767,Bioseguridad,Commodities,reposicio_pendent,promiscu,215,129.0,86.0,0.543,2223.12,304.64,baixa,Client promiscu de Bioseguridad. El cicle de reposició indica compra pendent (86 dies de retard). Oportunitat de capturar part de la compra.,2025-12-30,,,0.05949934335209893,televenda,2218
