id_client,provincia,familia,segment_client,share_of_wallet_12m,dies_sense_compra,cicle_habitual_dies,potencial_anual_eur,z_score_retard,tipus_alerta,impacte_recuperable_eur,urgencia,motiu_explicat,score_prioritat
1000066450,Madrid,Bioseguridad,en_risc,1.84,81,140.6,1086.44,-0.32,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 184%). El seu cicle de compra és de 141 dies. Porta 81 dies sense comprar (-60 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000066475,Sta.Cruz Tenerife,Bioseguridad,en_risc,3.405,39,34.2,2223.12,0.31,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 340%). El seu cicle de compra és de 34 dies. Porta 39 dies sense comprar (5 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000067889,Huelva,Anestesia,en_risc,1.276,48,47.9,2223.12,0.01,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 128%). El seu cicle de compra és de 48 dies. Porta 48 dies sense comprar (0 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41480,Barcelona,Anestesia,en_risc,2.583,12,69.1,2223.12,-1.67,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 258%). El seu cicle de compra és de 69 dies. Porta 12 dies sense comprar (-57 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41394,Almería,Anestesia,en_risc,1.958,17,36.8,1802.36,-0.67,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 196%). El seu cicle de compra és de 37 dies. Porta 17 dies sense comprar (-20 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41332,Málaga,Anestesia,en_risc,1.454,42,106.2,2223.12,-0.45,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 145%). El seu cicle de compra és de 106 dies. Porta 42 dies sense comprar (-64 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
40659,Tarragona,Anestesia,en_risc,1.192,56,95.9,2223.12,-0.5,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 119%). El seu cicle de compra és de 96 dies. Porta 56 dies sense comprar (-40 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
35847,Valencia,Anestesia,en_risc,1.326,59,46.7,4546.72,0.51,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 133%). El seu cicle de compra és de 47 dies. Porta 59 dies sense comprar (12 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
36993,Girona,Anestesia,en_risc,1.448,45,100.1,3410.04,-1.15,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 145%). El seu cicle de compra és de 100 dies. Porta 45 dies sense comprar (-55 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
36993,Girona,Bioseguridad,en_risc,3.351,67,112.0,1667.34,-0.71,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 335%). El seu cicle de compra és de 112 dies. Porta 67 dies sense comprar (-45 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
37111,Navarra,Anestesia,en_risc,1.407,10,81.5,4546.72,-1.26,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 141%). El seu cicle de compra és de 82 dies. Porta 10 dies sense comprar (-72 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
37331,Badajoz,Anestesia,en_risc,2.07,53,31.1,3410.04,0.92,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 207%). El seu cicle de compra és de 31 dies. Porta 53 dies sense comprar (22 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
37364,Ceuta,Anestesia,en_risc,1.791,54,79.9,3410.04,-0.39,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 179%). El seu cicle de compra és de 80 dies. Porta 54 dies sense comprar (-26 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
37620,Madrid,Bioseguridad,en_risc,1.921,13,139.0,879.2,-1.81,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 192%). El seu cicle de compra és de 139 dies. Porta 13 dies sense comprar (-126 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
37974,Gipúzkoa,Anestesia,en_risc,1.695,7,59.4,2223.12,-1.2,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 170%). El seu cicle de compra és de 59 dies. Porta 7 dies sense comprar (-52 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
38500,Ciudad Real,Bioseguridad,en_risc,1.263,87,40.1,1086.44,1.42,caiguda_share,0.0,alta,"Client en_risc de Bioseguridad (Share 12m: 126%). El seu cicle de compra és de 40 dies. Porta 87 dies sense comprar (47 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
38501,Toledo,Bioseguridad,en_risc,1.231,81,46.8,1086.44,0.89,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 123%). El seu cicle de compra és de 47 dies. Porta 81 dies sense comprar (34 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
38579,Sevilla,Bioseguridad,en_risc,3.504,46,31.2,1667.34,0.65,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 350%). El seu cicle de compra és de 31 dies. Porta 46 dies sense comprar (15 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
38760,Ciudad Real,Anestesia,en_risc,1.055,69,30.6,2223.12,2.75,caiguda_share,0.0,alta,"Client en_risc de Anestesia (Share 12m: 105%). El seu cicle de compra és de 31 dies. Porta 69 dies sense comprar (38 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39127,Soria,Anestesia,en_risc,3.225,33,41.4,3410.04,-0.24,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 323%). El seu cicle de compra és de 41 dies. Porta 33 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39127,Soria,Bioseguridad,en_risc,7.031,33,26.7,1667.34,0.38,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 703%). El seu cicle de compra és de 27 dies. Porta 33 dies sense comprar (6 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39183,Granada,Anestesia,en_risc,1.523,40,70.0,2223.12,-0.38,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 152%). El seu cicle de compra és de 70 dies. Porta 40 dies sense comprar (-30 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39294,Valladolid,Anestesia,en_risc,1.542,32,86.8,3410.04,-1.44,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 154%). El seu cicle de compra és de 87 dies. Porta 32 dies sense comprar (-55 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39718,Málaga,Bioseguridad,en_risc,1.843,46,125.0,1086.44,-0.83,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 184%). El seu cicle de compra és de 125 dies. Porta 46 dies sense comprar (-79 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
39965,Albacete,Anestesia,en_risc,1.452,59,58.9,4546.72,0.0,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 145%). El seu cicle de compra és de 59 dies. Porta 59 dies sense comprar (0 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
40320,Las Palmas,Bioseguridad,en_risc,1.896,87,61.9,2223.12,0.43,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 190%). El seu cicle de compra és de 62 dies. Porta 87 dies sense comprar (25 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
40439,Zaragoza,Bioseguridad,en_risc,1.123,47,32.6,4446.24,0.79,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 112%). El seu cicle de compra és de 33 dies. Porta 47 dies sense comprar (14 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
40622,Granada,Anestesia,en_risc,1.705,26,34.1,3410.04,-0.57,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 171%). El seu cicle de compra és de 34 dies. Porta 26 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41509,Cuenca,Bioseguridad,en_risc,2.582,83,93.2,1086.44,-0.38,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 258%). El seu cicle de compra és de 93 dies. Porta 83 dies sense comprar (-10 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
