Id_Cliente,Provincia,Familia_Potencial,segment,share_12m,potencial_anual_eur,euros_12m,gap_eur,dies_sense_compra,num_intervals,data_alerta,dies_retard,z_score,cicle_mig_dies,proxim_pedido_esperat,dies_stock,tipus_alerta,finestra_captura_dies,canal,urgencia,prioritat,motiu
1000039922,Madrid,Anestesia,fidel,1.0,2223.12,4347.36,0.0,272,6,2025-12-01,34,0.41,237.7,2025-10-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (34 dies). Cicle habitual: 238 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000039922,Madrid,Bioseguridad,fidel,1.0,1086.44,5899.6,0.0,272,11,2025-12-01,135,1.78,136.2,2025-07-18,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Bioseguridad amb reposició endarrerida. Cicle habitual: 136 dies. Retard de 135 dies (z=1.8). Proper pedido esperat fa 135 dies. Contactar per confirmar estat.
42035,Granada,Anestesia,fidel,1.0,4546.72,7824.36,0.0,47,30,2025-12-01,0,0.0,53.7,2025-12-07,6 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 6 dies (cicle habitual: 54 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
42002,Málaga,Anestesia,fidel,1.0,2223.12,5852.51,0.0,304,9,2025-12-01,147,0.99,156.8,2025-07-06,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (147 dies). Cicle habitual: 157 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000041086,Barcelona,Anestesia,fidel,1.0,2223.12,9430.44,0.0,193,12,2025-12-01,65,1.5,127.1,2025-09-26,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (65 dies). Cicle habitual: 127 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41836,Ciudad Real,Bioseguridad,fidel,1.0,1667.34,2496.3,0.0,151,27,2025-12-01,120,7.27,30.7,2025-08-02,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Bioseguridad amb risc de FUGA. Cicle habitual: 31 dies. Porta 151 dies sense comprar (120 dies de retard, z=7.3). Stock exhaurit. Prioritat màxima."
1000041560,Zaragoza,Bioseguridad,fidel,1.0,1086.44,5399.56,0.0,263,13,2025-12-01,148,4.35,114.6,2025-07-05,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Bioseguridad amb risc de FUGA. Cicle habitual: 115 dies. Porta 263 dies sense comprar (148 dies de retard, z=4.3). Stock exhaurit. Prioritat màxima."
1000041827,Valladolid,Anestesia,fidel,1.0,3410.04,5081.24,0.0,220,6,2025-12-01,7,0.05,212.5,2025-11-23,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (7 dies). Cicle habitual: 212 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000041827,Valladolid,Bioseguridad,fidel,1.0,1667.34,6353.09,0.0,220,10,2025-12-01,66,0.53,154.0,2025-09-26,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (66 dies). Cicle habitual: 154 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41836,Ciudad Real,Anestesia,fidel,1.0,3410.04,3694.59,0.0,55,40,2025-12-01,14,0.13,40.2,2025-11-16,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (14 dies). Cicle habitual: 40 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41813,Tarragona,Anestesia,fidel,1.0,1802.36,3854.36,0.0,199,11,2025-12-01,64,0.6,135.0,2025-09-28,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (64 dies). Cicle habitual: 135 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41736,Madrid,Bioseguridad,fidel,1.0,1667.34,6795.2,0.0,159,13,2025-12-01,36,0.67,122.2,2025-10-25,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (36 dies). Cicle habitual: 122 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042144,Madrid,Bioseguridad,fidel,1.0,879.2,6559.64,0.0,76,24,2025-12-01,5,0.15,70.9,2025-11-25,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (5 dies). Cicle habitual: 71 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042307,Ciudad Real,Bioseguridad,fidel,1.0,879.2,6372.24,0.0,116,16,2025-12-01,11,0.17,104.7,2025-11-19,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (11 dies). Cicle habitual: 105 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042570,Guadalajara,Anestesia,fidel,1.0,2223.12,3195.08,0.0,304,5,2025-12-01,30,0.38,273.2,2025-10-31,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (30 dies). Cicle habitual: 273 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042574,Valladolid,Anestesia,fidel,1.0,3410.04,10556.38,0.0,88,23,2025-12-01,14,0.34,73.4,2025-11-16,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (14 dies). Cicle habitual: 73 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41671,Málaga,Bioseguridad,fidel,1.0,1086.44,2037.37,0.0,188,4,2025-12-01,87,1.81,101.0,2025-09-05,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Bioseguridad amb reposició endarrerida. Cicle habitual: 101 dies. Retard de 87 dies (z=1.8). Proper pedido esperat fa 87 dies. Contactar per confirmar estat.
41635,Albacete,Anestesia,fidel,1.0,3410.04,5172.34,0.0,28,65,2025-12-01,0,0.0,27.0,2025-11-30,0 dies,reposicio_preventiva,,delegat,alta,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 0 dies (cicle habitual: 27 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
41567,Madrid,Anestesia,fidel,1.0,1802.36,1913.03,0.0,252,6,2025-12-01,50,0.53,201.7,2025-10-11,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (50 dies). Cicle habitual: 202 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042835,Badajoz,Bioseguridad,fidel,1.0,1086.44,1965.47,0.0,363,4,2025-12-01,6,0.02,357.0,2025-11-25,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (6 dies). Cicle habitual: 357 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000042947,Madrid,Anestesia,fidel,1.0,2223.12,9980.0,0.0,237,9,2025-12-01,73,2.27,163.2,2025-09-18,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 163 dies. Retard de 73 dies (z=2.3). Proper pedido esperat fa 73 dies. Contactar per confirmar estat.
42160,Madrid,Anestesia,en_risc,1.0,2223.12,2410.8,0.0,88,23,2025-12-01,28,0.65,59.7,,,risc_fuga,,delegat,alta,0.0,Client en RISC de fuga (fidel). Share 12m: 100% → Share últims 3m anualitzat: 69% (-31%). Gap: 0€/any. Tendència negativa clara. Intervenir amb urgència.
1000037112,Madrid,Bioseguridad,fidel,1.0,1086.44,4588.6,0.0,137,14,2025-12-01,23,0.42,113.7,2025-11-07,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (23 dies). Cicle habitual: 114 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
39653,Madrid,Bioseguridad,fidel,1.0,1086.44,5199.52,0.0,151,12,2025-12-01,16,0.37,134.7,2025-11-14,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (16 dies). Cicle habitual: 135 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000037112,Madrid,Anestesia,fidel,1.0,2223.12,4937.75,0.0,150,24,2025-12-01,81,1.83,68.3,2025-09-10,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 68 dies. Retard de 81 dies (z=1.8). Proper pedido esperat fa 81 dies. Contactar per confirmar estat.
42843,Girona,Anestesia,fidel,1.0,2223.12,3440.0,0.0,343,1,2025-12-01,127,0.0,216.0,2025-07-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (127 dies). Cicle habitual: 216 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42849,Las Palmas,Anestesia,fidel,1.0,2223.12,2616.02,0.0,186,2,2025-12-01,60,60.0,126.0,2025-10-02,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Anestesia amb risc de FUGA. Cicle habitual: 126 dies. Porta 186 dies sense comprar (60 dies de retard, z=60.0). Stock exhaurit. Prioritat màxima."
42805,Ciudad Real,Anestesia,fidel,1.0,2223.12,5177.47,0.0,61,10,2025-12-01,3,0.15,57.9,2025-11-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (3 dies). Cicle habitual: 58 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42747,Sevilla,Anestesia,fidel,1.0,3410.04,3544.16,0.0,180,4,2025-12-01,89,1.39,91.0,2025-09-03,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (89 dies). Cicle habitual: 91 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42740,Granada,Anestesia,fidel,1.0,3410.04,3884.06,0.0,90,6,2025-12-01,14,0.36,76.0,2025-11-17,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (14 dies). Cicle habitual: 76 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42726,Almería,Anestesia,fidel,1.0,3410.04,5123.73,0.0,88,9,2025-12-01,20,0.45,67.1,2025-11-10,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (20 dies). Cicle habitual: 67 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42718,Madrid,Anestesia,fidel,1.0,2223.12,2677.8,0.0,349,2,2025-12-01,251,2.59,98.0,2025-03-25,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Anestesia amb risc de FUGA. Cicle habitual: 98 dies. Porta 349 dies sense comprar (251 dies de retard, z=2.6). Stock exhaurit. Prioritat màxima."
42658,Madrid,Anestesia,fidel,1.0,2223.12,2276.0,0.0,62,11,2025-12-01,12,0.38,49.6,2025-11-18,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (12 dies). Cicle habitual: 50 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42909,Toledo,Bioseguridad,fidel,1.0,1086.44,1106.58,0.0,80,10,2025-12-01,38,0.8,41.5,2025-10-23,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (38 dies). Cicle habitual: 42 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42921,Barcelona,Bioseguridad,fidel,1.0,1667.34,2350.1,0.0,133,3,2025-12-01,28,0.99,104.7,2025-11-02,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (28 dies). Cicle habitual: 105 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42646,Granada,Anestesia,fidel,1.0,2223.12,2282.55,0.0,150,4,2025-12-01,35,0.72,114.2,2025-10-26,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (35 dies). Cicle habitual: 114 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42552,Tarragona,Anestesia,fidel,1.0,3410.04,22899.93,0.0,68,13,2025-12-01,2,0.04,65.3,2025-11-28,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (2 dies). Cicle habitual: 65 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42534,Jaén,Anestesia,fidel,1.0,6820.08,9348.56,0.0,98,12,2025-12-01,37,0.56,60.1,2025-10-24,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (37 dies). Cicle habitual: 60 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42974,Asturias,Anestesia,fidel,1.0,2223.12,2756.78,0.0,56,5,2025-12-01,0,0.0,61.6,2025-12-06,5 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 5 dies (cicle habitual: 62 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
42529,Jaén,Bioseguridad,fidel,1.0,1667.34,6114.84,0.0,132,6,2025-12-01,0,0.0,137.7,2025-12-06,5 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad. Proper pedido estimat dins de 5 dies (cicle habitual: 138 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
42500,Sevilla,Anestesia,fidel,1.0,4546.72,6190.7,0.0,229,7,2025-12-01,117,1.69,111.3,2025-08-05,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 111 dies. Retard de 117 dies (z=1.7). Proper pedido esperat fa 117 dies. Contactar per confirmar estat.
42494,Albacete,Bioseguridad,en_risc,1.0,1086.44,1168.18,0.0,45,13,2025-12-01,0,0.0,73.0,,,risc_fuga,,televenda,mitjana,0.0,Client en RISC de fuga (fidel). Share 12m: 100% → Share últims 3m anualitzat: 73% (-27%). Gap: 0€/any. Tendència negativa clara. Intervenir amb urgència.
42432,Madrid,Anestesia,fidel,1.0,3410.04,6170.42,0.0,188,6,2025-12-01,47,1.1,141.0,2025-10-15,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (47 dies). Cicle habitual: 141 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42403,Madrid,Bioseguridad,fidel,1.0,1086.44,2330.41,0.0,203,4,2025-12-01,4,0.1,199.0,2025-11-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (4 dies). Cicle habitual: 199 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
43018,Madrid,Bioseguridad,fidel,1.0,1086.44,1933.86,0.0,48,8,2025-12-01,20,1.19,28.0,2025-11-11,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (20 dies). Cicle habitual: 28 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42389,Málaga,Anestesia,fidel,1.0,2223.12,3225.86,0.0,194,7,2025-12-01,52,0.94,142.0,2025-10-10,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (52 dies). Cicle habitual: 142 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42350,Madrid,Anestesia,fidel,1.0,2223.12,3347.52,0.0,280,3,2025-12-01,3,0.02,276.7,2025-11-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (3 dies). Cicle habitual: 277 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42332,Madrid,Anestesia,fidel,1.0,2223.12,4537.17,0.0,222,6,2025-12-01,44,0.45,177.2,2025-10-17,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (44 dies). Cicle habitual: 177 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
42302,Madrid,Anestesia,fidel,1.0,2223.12,4915.55,0.0,231,3,2025-12-01,63,2.61,168.0,2025-09-29,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Anestesia amb risc de FUGA. Cicle habitual: 168 dies. Porta 231 dies sense comprar (63 dies de retard, z=2.6). Stock exhaurit. Prioritat màxima."
42295,Barcelona,Anestesia,fidel,1.0,3410.04,8296.59,0.0,119,10,2025-12-01,0,0.0,119.5,2025-12-01,0 dies,reposicio_preventiva,,delegat,alta,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 0 dies (cicle habitual: 120 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
42288,Sevilla,Bioseguridad,fidel,1.0,2223.12,11077.48,0.0,53,21,2025-12-01,0,0.0,58.8,2025-12-06,5 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad. Proper pedido estimat dins de 5 dies (cicle habitual: 59 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
42286,Jaén,Bioseguridad,fidel,1.0,2223.12,6232.36,0.0,271,9,2025-12-01,155,1.58,115.3,2025-06-28,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Bioseguridad amb reposició endarrerida. Cicle habitual: 115 dies. Retard de 155 dies (z=1.6). Proper pedido esperat fa 155 dies. Contactar per confirmar estat.
41536,A Coruña,Bioseguridad,fidel,1.0,1086.44,4550.53,0.0,136,12,2025-12-01,3,0.04,132.7,2025-11-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (3 dies). Cicle habitual: 133 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41501,Sta.Cruz Tenerife,Anestesia,fidel,1.0,2223.12,7687.14,0.0,210,9,2025-12-01,39,0.24,170.9,2025-10-22,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (39 dies). Cicle habitual: 171 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
41499,Ciudad Real,Bioseguridad,fidel,1.0,1086.44,1640.52,0.0,208,11,2025-12-01,75,0.85,132.5,2025-09-16,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (75 dies). Cicle habitual: 132 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000044579,Zaragoza,Bioseguridad,fidel,1.0,1086.44,6791.94,0.0,244,15,2025-12-01,141,2.36,102.1,2025-07-12,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Bioseguridad amb reposició endarrerida. Cicle habitual: 102 dies. Retard de 141 dies (z=2.4). Proper pedido esperat fa 141 dies. Contactar per confirmar estat.
1000059423,Ciudad Real,Anestesia,fidel,1.0,2223.12,2669.02,0.0,152,26,2025-12-01,90,1.38,61.7,2025-09-01,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (90 dies). Cicle habitual: 62 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000059595,Madrid,Anestesia,fidel,1.0,2223.12,4113.64,0.0,145,6,2025-12-01,10,0.27,134.2,2025-11-20,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (10 dies). Cicle habitual: 134 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000059737,Ávila,Bioseguridad,fidel,1.0,1086.44,5022.58,0.0,195,7,2025-12-01,39,0.51,155.1,2025-10-22,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (39 dies). Cicle habitual: 155 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40588,Soria,Bioseguridad,fidel,1.0,2223.12,3393.23,0.0,361,5,2025-12-01,206,3.87,154.4,2025-05-08,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Bioseguridad amb risc de FUGA. Cicle habitual: 154 dies. Porta 361 dies sense comprar (206 dies de retard, z=3.9). Stock exhaurit. Prioritat màxima."
1000059960,Valencia,Anestesia,fidel,1.0,3410.04,3712.52,0.0,196,6,2025-12-01,4,0.08,191.3,2025-11-26,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (4 dies). Cicle habitual: 191 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40446,Málaga,Bioseguridad,fidel,1.0,3334.68,9575.11,0.0,179,16,2025-12-01,83,1.55,95.9,2025-09-08,0,reposicio_endarrerida,,televenda,mitjana,0.0,Client FIDEL d'Bioseguridad amb reposició endarrerida. Cicle habitual: 96 dies. Retard de 83 dies (z=1.6). Proper pedido esperat fa 83 dies. Contactar per confirmar estat.
1000060172,Murcia,Anestesia,fidel,1.0,2223.12,10158.5,0.0,179,8,2025-12-01,9,0.09,169.6,2025-11-21,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (9 dies). Cicle habitual: 170 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40436,Barcelona,Anestesia,fidel,1.0,2223.12,5249.9,0.0,181,8,2025-12-01,0,0.0,186.4,2025-12-06,5 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 5 dies (cicle habitual: 186 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
40373,Málaga,Anestesia,fidel,1.0,2223.12,8918.62,0.0,285,8,2025-12-01,97,2.63,188.0,2025-08-26,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Anestesia amb risc de FUGA. Cicle habitual: 188 dies. Porta 285 dies sense comprar (97 dies de retard, z=2.6). Stock exhaurit. Prioritat màxima."
40371,Asturias,Anestesia,fidel,1.0,2223.12,15050.93,0.0,157,10,2025-12-01,8,0.1,148.5,2025-11-22,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (8 dies). Cicle habitual: 148 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000061222,Cuenca,Anestesia,fidel,1.0,2223.12,3857.4,0.0,244,4,2025-12-01,60,0.46,183.2,2025-10-01,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (60 dies). Cicle habitual: 183 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40320,Las Palmas,Bioseguridad,fidel,1.0,2223.12,8843.77,0.0,59,28,2025-12-01,0,0.0,61.9,2025-12-03,2 dies,reposicio_preventiva,,delegat,alta,0.0,Client FIDEL d'Bioseguridad. Proper pedido estimat dins de 2 dies (cicle habitual: 62 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
40320,Las Palmas,Anestesia,fidel,1.0,4546.72,7830.57,0.0,140,6,2025-12-01,15,0.39,124.2,2025-11-15,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (15 dies). Cicle habitual: 124 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000061273,Lugo,Bioseguridad,fidel,1.0,1086.44,2248.36,0.0,297,5,2025-12-01,9,0.05,287.8,2025-11-21,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (9 dies). Cicle habitual: 288 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40280,Lugo,Bioseguridad,fidel,1.0,1086.44,2598.21,0.0,297,5,2025-12-01,0,0.0,296.8,2025-11-30,0 dies,reposicio_preventiva,,delegat,alta,0.0,Client FIDEL d'Bioseguridad. Proper pedido estimat dins de 0 dies (cicle habitual: 297 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
1000061890,Baleares,Bioseguridad,fidel,1.0,1667.34,3557.36,0.0,84,4,2025-12-01,0,0.0,83.8,2025-11-30,0 dies,reposicio_preventiva,,delegat,alta,0.0,Client FIDEL d'Bioseguridad. Proper pedido estimat dins de 0 dies (cicle habitual: 84 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
1000061986,Granada,Anestesia,fidel,1.0,1802.36,4990.19,0.0,279,5,2025-12-01,15,0.07,264.0,2025-11-16,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (15 dies). Cicle habitual: 264 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40280,Lugo,Anestesia,fidel,1.0,2223.12,7490.39,0.0,297,8,2025-12-01,121,0.89,175.4,2025-08-01,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (121 dies). Cicle habitual: 175 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000062151,Castellón,Anestesia,fidel,1.0,3410.04,3524.15,0.0,248,6,2025-12-01,13,0.07,234.5,2025-11-17,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (13 dies). Cicle habitual: 234 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000062672,A Coruña,Anestesia,fidel,1.0,2223.12,7602.37,0.0,255,6,2025-12-01,15,0.19,239.3,2025-11-15,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (15 dies). Cicle habitual: 239 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000062710,Alicante,Bioseguridad,fidel,1.0,1086.44,1933.35,0.0,186,4,2025-12-01,35,1.04,150.2,2025-10-26,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (35 dies). Cicle habitual: 150 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000063131,Girona,Bioseguridad,fidel,1.0,1086.44,9387.5,0.0,84,25,2025-12-01,17,0.65,66.5,2025-11-13,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (17 dies). Cicle habitual: 67 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000063202,Madrid,Anestesia,fidel,1.0,1802.36,3394.37,0.0,220,7,2025-12-01,3,0.02,216.1,2025-11-27,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (3 dies). Cicle habitual: 216 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
39982,Navarra,Bioseguridad,fidel,1.0,879.2,2977.98,0.0,356,5,2025-12-01,145,2.55,210.2,2025-07-08,0,risc_fuga,,delegat,alta,0.0,"Client FIDEL d'Bioseguridad amb risc de FUGA. Cicle habitual: 210 dies. Porta 356 dies sense comprar (145 dies de retard, z=2.5). Stock exhaurit. Prioritat màxima."
1000063808,Murcia,Anestesia,fidel,1.0,2223.12,3651.37,0.0,292,3,2025-12-01,21,0.11,271.0,2025-11-10,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (21 dies). Cicle habitual: 271 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000063886,Madrid,Anestesia,fidel,1.0,3410.04,7880.75,0.0,61,26,2025-12-01,0,0.0,66.0,2025-12-06,5 dies,reposicio_preventiva,,televenda,baixa,0.0,Client FIDEL d'Anestesia. Proper pedido estimat dins de 5 dies (cicle habitual: 66 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
39879,Salamanca,Anestesia,fidel,1.0,2223.12,2580.39,0.0,363,5,2025-12-01,167,1.35,195.4,2025-06-16,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Anestesia amb lleuger retard (167 dies). Cicle habitual: 195 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
40617,Málaga,Bioseguridad,fidel,1.0,1086.44,1359.61,0.0,354,4,2025-12-01,31,0.08,322.5,2025-10-30,0,reposicio_pendent,,televenda,baixa,0.0,Client FIDEL d'Bioseguridad amb lleuger retard (31 dies). Cicle habitual: 322 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
