Id_Cliente,Familia_Potencial,any_mes,euros_venuts,num_pedidos,unitats,en_campana,anyo,mes,euros_12m,euros_3m,Potencial_EUR,share_12m,share_3m_annualized,gap_eur,cicle_mig_dies,cicle_std_dies,num_intervals,data_ultim_pedido,data_primer_pedido,dies_sense_compra,dies_historial,tendencia_negativa,segment,segment_anterior
1000077085,Anestesia,2025-05,590.57,1,5,0,2025,5,5114.09,3103.9200000000005,2223.12,1.0,1.0,0.0,288.8,179.18191873065763,5,2025-05-08,2021-05-25,207,1651,False,fidel,
1000077085,Bioseguridad,2021-04,647.72,1,9,0,2021,4,647.72,647.72,1086.44,0.5961857074481793,1.0,438.72,,,0,2021-04-16,2021-04-16,1690,1690,False,fugat,
1000077090,Anestesia,2025-02,573.36,1,5,0,2025,2,3487.77,1714.4300000000003,2223.12,1.0,1.0,0.0,287.2,66.08297814112194,5,2025-02-12,2021-03-09,292,1728,False,fidel,
1000077094,Anestesia,2022-03,551.13,1,5,1,2022,3,1653.3899999999999,1653.3899999999999,3410.04,0.4848594151388253,1.0,1756.65,219.0,110.0,2,2022-03-22,2021-01-08,1350,1788,False,fugat,
1000077107,Anestesia,2025-11,205.92,1,1,0,2025,11,8099.599999999999,1525.34,2223.12,1.0,1.0,0.0,143.5,53.1640542722869,12,2025-11-03,2021-02-15,28,1750,False,fidel,
1000077109,Anestesia,2024-09,344.02,1,4,1,2024,9,2634.01,1531.75,2223.12,1.0,1.0,0.0,310.5,155.5546527751581,4,2024-09-13,2021-04-20,444,1686,False,fugat,
1000077124,Anestesia,2025-10,659.71,1,10,0,2025,10,8492.18,2118.9300000000003,3410.04,1.0,1.0,0.0,77.5909090909091,24.51837732082368,22,2025-10-01,2021-01-28,61,1768,False,fidel,
1000077129,Anestesia,2025-10,484.0,1,3,0,2025,10,5080.360000000001,1877.1599999999999,1802.36,1.0,1.0,0.0,243.14285714285714,94.26471627652563,7,2025-10-02,2021-02-03,60,1762,False,fidel,
1000077135,Anestesia,2025-06,853.62,1,10,0,2025,6,6427.29,2899.02,2223.12,1.0,1.0,0.0,49.96875,26.60061603492483,32,2025-06-23,2021-02-05,161,1760,False,fidel,
1000077135,Bioseguridad,2024-10,589.79,1,6,0,2024,10,3923.9799999999996,1004.43,1086.44,1.0,1.0,0.0,89.57142857142857,67.40041785130573,14,2024-10-23,2021-05-18,404,1658,False,fugat,
1000077152,Anestesia,2025-10,1328.75,1,12,0,2025,10,12494.830000000002,2846.25,3410.04,1.0,1.0,0.0,100.58823529411765,45.67411266214209,17,2025-10-30,2021-02-23,32,1742,False,fidel,
1000077167,Anestesia,2025-11,590.57,1,5,0,2025,11,3823.89,1168.23,2223.12,1.0,1.0,0.0,177.16666666666666,53.145763916065995,6,2025-11-06,2022-12-09,25,1088,False,fidel,
1000077173,Anestesia,2025-10,590.57,1,5,0,2025,10,7052.530000000001,1754.5,2223.12,1.0,1.0,0.0,113.86666666666666,20.089355943439855,15,2025-10-08,2021-02-03,54,1762,False,fidel,
1000077196,Anestesia,2025-05,545.73,1,5,0,2025,5,1649.4099999999999,1649.4099999999999,2223.12,0.7419347583576235,1.0,573.71,575.5,13.5,2,2025-05-15,2022-03-21,200,1351,False,fidel,
1000077215,Anestesia,2025-02,963.76,1,15,0,2025,2,2872.91,2447.09,3410.04,0.8424857186425966,1.0,537.1300000000001,363.0,292.3251614213186,3,2025-02-18,2022-02-25,286,1375,False,fidel,
1000077231,Anestesia,2024-11,430.02,1,5,1,2024,11,1978.88,1427.75,2223.12,0.8901363849005003,1.0,244.23999999999978,385.3333333333333,148.29325301202644,3,2024-11-29,2021-09-30,367,1523,False,fugat,
1000077231,Bioseguridad,2022-05,272.64,1,6,0,2022,5,272.64,272.64,1086.44,0.250948050513604,1.0,813.8000000000001,,,0,2022-05-12,2022-05-12,1299,1299,False,fugat,
1000077233,Anestesia,2024-10,573.36,1,5,0,2024,10,2467.6000000000004,1536.24,1802.36,1.0,1.0,0.0,257.6,54.825541492993935,5,2024-10-30,2021-04-21,397,1685,False,fugat,
1000077233,Bioseguridad,2022-06,90.93,1,3,0,2022,6,378.81,378.81,879.2,0.43085759781619654,1.0,500.39000000000004,284.0,0.0,1,2022-06-28,2021-09-17,1252,1536,False,fugat,
1000077259,Anestesia,2025-09,893.33,1,15,0,2025,9,8098.7300000000005,2401.16,3410.04,1.0,1.0,0.0,113.0,48.00277769740692,15,2025-09-05,2021-01-14,87,1782,False,fidel,
1000077259,Bioseguridad,2025-11,1605.1599999999999,2,36,1,2025,11,7628.019999999999,2602.73,1667.34,1.0,1.0,0.0,33.56603773584906,14.738614965216902,53,2025-11-28,2021-01-14,3,1782,False,fidel,
1000077269,Anestesia,2025-10,315.8,1,4,0,2025,10,3235.69,693.3599999999999,2223.12,1.0,1.0,0.0,91.77777777777777,41.30719005956813,18,2025-10-13,2021-04-05,49,1701,False,fidel,
1000077287,Anestesia,2025-06,366.5,1,5,0,2025,6,3569.55,941.0899999999999,2223.12,1.0,1.0,0.0,167.77777777777777,81.67248656511197,9,2025-06-04,2021-04-16,180,1690,False,fidel,
1000077299,Anestesia,2025-02,899.61,1,15,0,2025,2,5262.44,4336.08,3410.04,1.0,1.0,0.0,191.5,194.92712313409166,6,2025-02-13,2021-12-22,291,1440,False,fidel,
1000077358,Anestesia,2025-05,1439.5,1,15,0,2025,5,8734.67,3806.65,2223.12,1.0,1.0,0.0,203.42857142857142,246.16014365963187,7,2025-05-05,2021-06-11,210,1634,False,fidel,
1000077359,Anestesia,2025-02,605.27,1,5,0,2025,2,4435.31,1746.3400000000001,3410.04,1.0,1.0,0.0,157.44444444444446,86.67065517887703,9,2025-02-10,2021-03-26,294,1711,False,fidel,
1000077359,Bioseguridad,2023-04,283.55,1,6,0,2023,4,283.55,283.55,1667.34,0.1700612952367244,0.6802451809468976,1383.79,,,0,2023-04-14,2023-04-14,962,962,False,fugat,
1000077389,Anestesia,2025-11,741.5400000000001,1,6,0,2025,11,11828.62,3235.26,2223.12,1.0,1.0,0.0,167.3,79.02917182914167,10,2025-11-21,2021-04-23,10,1683,False,fidel,
1000077389,Bioseguridad,2021-02,576.35,1,12,0,2021,2,576.35,576.35,1086.44,0.5304940907919443,1.0,510.09000000000003,,,0,2021-02-19,2021-02-19,1746,1746,False,fugat,
1000077397,Anestesia,2024-10,605.27,1,5,0,2024,10,1388.1399999999999,1140.1399999999999,1802.36,0.77017909851528,1.0,414.22,354.6666666666667,47.51374070261734,3,2024-10-23,2021-11-24,404,1468,False,fugat,
1000077399,Anestesia,2025-10,2046.05,1,20,0,2025,10,4302.18,4302.18,2223.12,1.0,1.0,0.0,757.5,217.5,2,2025-10-31,2021-09-07,31,1546,False,fidel,
1000077426,Anestesia,2025-10,411.87,1,5,0,2025,10,4125.389999999999,981.5900000000001,2223.12,1.0,1.0,0.0,41.5,20.681542265416052,42,2025-10-22,2021-01-13,40,1783,False,fidel,
1000077426,Bioseguridad,2025-11,298.14,1,9,0,2025,11,3673.7699999999995,1196.33,1086.44,1.0,1.0,0.0,47.60606060606061,24.442808193003586,33,2025-11-21,2021-08-03,10,1581,False,fidel,
1000077427,Anestesia,2025-08,545.73,1,5,0,2025,8,6453.68,1648.9299999999998,2223.12,1.0,1.0,0.0,154.4,47.08120644163656,10,2025-08-25,2021-06-03,98,1642,False,fidel,
1000077429,Anestesia,2025-09,855.3100000000001,1,8,0,2025,9,7867.33,2064.9,3410.04,1.0,1.0,0.0,64.73076923076923,26.073207132562626,26,2025-09-12,2021-02-02,80,1763,False,fidel,
1000077436,Anestesia,2025-10,371.96000000000004,1,3,0,2025,10,1266.8600000000001,738.4300000000001,2223.12,0.5698567778617439,1.0,956.2599999999998,272.2,196.63916191847443,5,2025-10-20,2022-01-28,42,1403,False,promiscu,
1000077444,Anestesia,2024-07,573.37,1,5,0,2024,7,4276.71,2299.17,4546.72,0.9406143329697012,1.0,270.0100000000002,280.0,107.83552290409686,4,2024-07-03,2021-06-09,516,1636,False,fugat,
1000077452,Anestesia,2024-02,567.71,1,5,0,2024,2,1544.62,1544.62,2223.12,0.6947983014861996,1.0,678.5,550.0,317.0,2,2024-02-09,2021-02-04,661,1761,False,fugat,
1000077452,Bioseguridad,2024-02,586.11,2,12,0,2024,2,1394.98,890.97,1086.44,1.0,1.0,0.0,221.2,159.72902053164916,5,2024-02-15,2021-02-04,655,1761,False,fugat,
1000077453,Anestesia,2025-08,824.63,1,15,0,2025,8,3560.79,2474.48,2223.12,1.0,1.0,0.0,388.6666666666667,68.97503574160405,3,2025-08-05,2022-05-27,118,1284,False,fidel,
1000077453,Bioseguridad,2025-08,405.06,1,3,0,2025,8,3789.03,2087.44,1086.44,1.0,1.0,0.0,384.5,41.91956583744636,4,2025-08-05,2021-05-20,118,1656,False,fidel,
1000077455,Anestesia,2025-04,1882.43,1,15,0,2025,4,8782.28,4556.3,2223.12,1.0,1.0,0.0,221.16666666666666,47.7088973765784,6,2025-04-15,2021-08-27,230,1557,False,fidel,
1000077455,Bioseguridad,2025-08,795.05,1,24,0,2025,8,5471.9,2385.1499999999996,1086.44,1.0,1.0,0.0,65.0,14.947527268032376,7,2025-08-05,2024-05-07,118,573,False,fidel,
1000077462,Anestesia,2025-09,1328.79,1,15,0,2025,9,11315.12,3908.9300000000003,2223.12,1.0,1.0,0.0,206.125,58.63326167799298,8,2025-09-19,2021-03-15,73,1722,False,fidel,
1000077462,Bioseguridad,2025-09,795.05,1,24,0,2025,9,5801.15,2361.79,1086.44,1.0,1.0,0.0,205.57142857142858,108.87064033306045,7,2025-09-12,2021-10-04,80,1519,False,fidel,
1000077470,Anestesia,2025-06,576.6,1,6,0,2025,6,3116.22,1255.15,2223.12,1.0,1.0,0.0,208.33333333333334,141.16381343043344,6,2025-06-13,2022-01-10,171,1421,False,fidel,
1000077470,Bioseguridad,2022-03,545.14,1,6,0,2022,3,1304.92,1304.92,1086.44,1.0,1.0,0.0,182.0,113.0,2,2022-03-02,2021-03-03,1370,1734,False,fugat,
1000077490,Anestesia,2025-06,590.57,1,5,0,2025,6,4042.5,1737.29,1802.36,1.0,1.0,0.0,141.16666666666666,20.119780206442503,6,2025-06-26,2023-03-02,158,1005,False,fidel,
1000077491,Anestesia,2024-10,426.98,1,6,0,2024,10,2372.5,1276.73,1802.36,1.0,1.0,0.0,239.6,38.73809494541516,5,2024-10-02,2021-06-22,425,1623,False,fugat,
1000077509,Anestesia,2025-09,265.77,1,3,0,2025,9,2453.41,885.8899999999999,3410.04,0.7194666338224771,1.0,956.6300000000001,35.857142857142854,22.267391735312817,7,2025-09-30,2025-01-22,62,313,False,fidel,
1000077509,Bioseguridad,2025-09,202.53,1,3,0,2025,9,607.59,607.59,1667.34,0.364406779661017,1.0,1059.75,52.0,18.0,2,2025-09-30,2025-06-18,62,166,False,promiscu,
1000077513,Anestesia,2025-10,1170.56,1,10,0,2025,10,7484.16,2325.96,2223.12,1.0,1.0,0.0,155.27272727272728,52.45619975333692,11,2025-10-01,2021-01-27,61,1769,False,fidel,
1000077513,Bioseguridad,2024-05,857.66,1,18,0,2024,5,4227.54,1878.92,1086.44,1.0,1.0,0.0,146.125,102.8863906209174,8,2024-05-29,2021-03-17,551,1720,False,fugat,
1000077525,Anestesia,2022-10,661.38,1,6,0,2022,10,811.3199999999999,811.3199999999999,2223.12,0.364946561589118,1.0,1411.8,325.0,0.0,1,2022-10-28,2021-12-07,1130,1455,False,fugat,
1000077525,Bioseguridad,2025-07,218.64,1,6,0,2025,7,1724.71,1040.59,1086.44,1.0,1.0,0.0,450.3333333333333,33.717782977071444,3,2025-07-10,2021-10-28,144,1495,False,fidel,
1000077538,Anestesia,2025-11,708.7,1,6,0,2025,11,8281.06,2036.45,2223.12,1.0,1.0,0.0,104.58823529411765,47.10071664688892,17,2025-11-21,2021-01-08,10,1788,False,fidel,
1000077538,Bioseguridad,2025-02,567.08,1,6,0,2025,2,3029.82,1725.2700000000002,1086.44,1.0,1.0,0.0,172.0,121.78787178650309,7,2025-02-28,2021-11-12,276,1480,False,fidel,
1000077542,Bioseguridad,2025-06,1749.11,1,48,0,2025,6,13981.04,5144.51,1086.44,1.0,1.0,0.0,114.5,50.56784692724363,14,2025-06-18,2021-01-27,166,1769,False,fidel,
1000077565,Anestesia,2025-03,1771.72,1,20,0,2025,3,7232.59,4339.14,2223.12,1.0,1.0,0.0,316.5,61.38607333915405,4,2025-03-12,2021-09-23,264,1530,False,fidel,
1000077576,Anestesia,2025-11,1202.71,1,12,0,2025,11,4146.48,3573.12,3410.04,1.0,1.0,0.0,196.0,37.067505985701274,3,2025-11-20,2024-04-11,11,599,False,fidel,
1000077587,Anestesia,2025-10,411.34,1,5,0,2025,10,3409.37,1135.17,1802.36,1.0,1.0,0.0,270.8333333333333,56.016118711988206,6,2025-10-02,2021-04-21,60,1685,False,fidel,
1000077612,Anestesia,2025-10,590.57,1,5,0,2025,10,6379.29,1754.5,2223.12,1.0,1.0,0.0,151.8181818181818,51.83859247145401,11,2025-10-24,2021-03-29,38,1708,False,fidel,
1000077638,Anestesia,2024-10,800.61,1,15,0,2024,10,3102.04,2268.4,2223.12,1.0,1.0,0.0,346.0,191.74853324080473,4,2024-10-22,2021-01-07,405,1789,False,fugat,
1000077678,Anestesia,2025-11,595.63,1,9,1,2025,11,5697.52,1450.2399999999998,2223.12,1.0,1.0,0.0,169.5,70.8720678405816,10,2025-11-28,2021-04-08,3,1698,False,fidel,
1000077678,Bioseguridad,2025-11,405.06,1,6,1,2025,11,3084.17,1053.16,1086.44,1.0,1.0,0.0,211.875,100.46073548904567,8,2025-11-28,2021-04-08,3,1698,False,fidel,
1000077685,Anestesia,2025-10,590.57,1,5,0,2025,10,7284.830000000001,1754.5,2223.12,1.0,1.0,0.0,111.86666666666666,27.567775068405904,15,2025-10-08,2021-03-05,54,1732,False,fidel,
1000077695,Anestesia,2025-10,524.1,1,5,0,2025,10,7563.8,1490.3400000000001,3410.04,1.0,1.0,0.0,247.14285714285714,61.74470149952388,7,2025-10-03,2021-01-07,59,1789,False,fidel,
1000077706,Anestesia,2025-09,708.7,1,6,0,2025,9,6765.04,1933.42,3410.04,1.0,1.0,0.0,160.44444444444446,84.56307456713547,9,2025-09-04,2021-09-21,88,1532,False,fidel,
1000077706,Bioseguridad,2025-09,477.03,1,12,0,2025,9,3669.8599999999997,1557.8799999999997,1667.34,1.0,1.0,0.0,206.14285714285714,116.29203212040744,7,2025-09-04,2021-09-22,88,1531,False,fidel,
1000077707,Bioseguridad,2024-10,1620.55,1,36,0,2024,10,6821.67,4228.1,1667.34,1.0,1.0,0.0,335.25,147.89248628649125,4,2024-10-07,2021-02-04,420,1761,False,fugat,
1000077708,Anestesia,2025-09,545.73,1,5,0,2025,9,7887.610000000001,1654.56,3410.04,1.0,1.0,0.0,100.47058823529412,48.816725252313496,17,2025-09-19,2021-01-15,73,1781,False,fidel,
1000077708,Bioseguridad,2025-09,397.52,1,12,0,2025,9,4226.9,1103.58,1667.34,1.0,1.0,0.0,137.66666666666666,93.83259324752544,12,2025-09-19,2021-03-12,73,1725,False,fidel,
1000077720,Anestesia,2025-08,467.29,1,6,0,2025,8,6157.66,1673.93,2223.12,1.0,1.0,0.0,186.55555555555554,62.93402385057459,9,2025-08-28,2021-01-22,95,1774,False,fidel,
1000077720,Bioseguridad,2025-08,324.05,1,3,0,2025,8,1877.0900000000001,905.51,1086.44,1.0,1.0,0.0,335.8,327.4693268078707,5,2025-08-28,2021-01-22,95,1774,False,fidel,
1000077738,Anestesia,2025-09,1194.33,1,15,0,2025,9,4033.02,2063.23,3410.04,1.0,1.0,0.0,329.75,153.92591562176915,4,2025-09-19,2022-02-08,73,1392,False,fidel,
1000077743,Anestesia,2025-09,366.5,1,5,0,2025,9,3439.4,1886.54,1802.36,1.0,1.0,0.0,189.4,56.873895593672856,5,2025-09-26,2023-02-22,66,1013,False,fidel,
1000077779,Bioseguridad,2025-08,795.05,1,24,0,2025,8,9634.8,2338.4300000000003,1667.34,1.0,1.0,0.0,128.76923076923077,84.85114010036258,13,2025-08-20,2021-01-19,103,1777,False,fidel,
1000077782,Anestesia,2025-12,99.54,1,1,0,2025,12,6140.25,882.0799999999999,2223.12,1.0,1.0,0.0,56.6,35.146929690467516,30,2025-12-01,2021-04-08,0,1698,False,fidel,
1000077782,Bioseguridad,2024-11,524.76,1,12,0,2024,11,3903.6,1574.28,1086.44,1.0,1.0,0.0,122.5,167.676623296153,10,2024-11-05,2021-06-29,391,1616,False,fugat,
1000077789,Anestesia,2024-10,399.34000000000003,1,5,0,2024,10,2192.88,1341.56,1802.36,1.0,1.0,0.0,262.5,93.45720945973082,4,2024-10-10,2021-11-25,417,1467,False,fugat,
1000077789,Bioseguridad,2025-03,397.52,1,12,0,2025,3,943.22,943.22,879.2,1.0,1.0,0.0,458.5,345.5,2,2025-03-10,2022-09-05,266,1183,False,fidel,
1000077796,Anestesia,2025-12,885.86,1,10,0,2025,12,11309.09,2808.93,2223.12,1.0,1.0,0.0,212.5,26.02402735934621,8,2025-12-01,2021-04-06,0,1700,False,fidel,
1000077805,Anestesia,2025-06,1328.79,1,15,0,2025,6,5107.79,3867.74,2223.12,1.0,1.0,0.0,481.6666666666667,176.9865029379987,3,2025-06-27,2021-07-13,157,1602,False,fidel,
1000077805,Bioseguridad,2025-06,556.53,1,12,0,2025,6,8091.83,1636.8700000000001,1086.44,1.0,1.0,0.0,160.6,102.1931504553999,10,2025-06-27,2021-02-02,157,1763,False,fidel,
1000077814,Anestesia,2025-11,185.32,1,1,0,2025,11,1376.98,539.38,1802.36,0.7639872167602477,1.0,425.3799999999999,294.0,200.4661234888994,6,2025-11-25,2021-01-26,6,1770,False,fidel,
1000077814,Bioseguridad,2023-10,302.35,1,3,0,2023,10,538.79,538.79,879.2,0.6128184713375795,1.0,340.4100000000001,246.0,159.0,2,2023-10-25,2022-06-20,768,1260,False,fugat,
1000077820,Anestesia,2025-10,806.51,1,10,0,2025,10,9111.449999999999,2280.7799999999997,2223.12,1.0,1.0,0.0,90.84210526315789,87.13767881491954,19,2025-10-07,2021-01-15,55,1781,False,fidel,
1000077820,Bioseguridad,2022-06,817.69,1,9,0,2022,6,1267.49,1267.49,1086.44,1.0,1.0,0.0,144.33333333333334,156.51482002957064,3,2022-06-30,2021-04-23,1250,1683,False,fugat,
1000077826,Anestesia,2025-07,1194.33,1,15,0,2025,7,4783.57,3002.8199999999997,2223.12,1.0,1.0,0.0,92.0,23.18404623873926,4,2025-07-21,2024-07-18,133,501,False,fidel,
1000077835,Anestesia,2025-10,459.90999999999997,1,5,0,2025,10,2905.82,1475.36,2223.12,1.0,1.0,0.0,292.4,131.03678872744098,5,2025-10-01,2021-09-30,61,1523,False,fidel,
1000077835,Bioseguridad,2024-02,1311.1399999999999,2,24,0,2024,2,4083.1899999999996,4083.1899999999996,1086.44,1.0,1.0,0.0,267.75,393.67967625977343,4,2024-02-08,2021-03-04,662,1733,False,fugat,
1000077854,Anestesia,2025-02,578.4200000000001,1,6,0,2025,2,2185.17,1206.71,2223.12,0.9829293965238045,1.0,37.94999999999982,148.71428571428572,104.74965296323596,7,2025-02-03,2022-03-30,301,1342,False,fidel,
1000077867,Anestesia,2025-10,545.73,1,5,0,2025,10,4525.74,1508.83,2223.12,1.0,1.0,0.0,193.25,98.15517052096645,8,2025-10-15,2021-07-22,47,1593,False,fidel,
1000077867,Bioseguridad,2025-02,159.01,1,3,0,2025,2,1872.1299999999999,891.95,1086.44,1.0,1.0,0.0,237.16666666666666,102.76091453249896,6,2025-02-07,2021-03-17,297,1720,False,fidel,
1000077876,Anestesia,2025-09,442.93,1,3,0,2025,9,6576.400000000001,1328.79,2223.12,1.0,1.0,0.0,85.45,32.302437988486254,20,2025-09-17,2021-01-12,75,1784,False,fidel,
1000077876,Bioseguridad,2021-11,432.25,1,12,0,2021,11,432.25,432.25,1086.44,0.3978590626265601,1.0,654.19,,,0,2021-11-18,2021-11-18,1474,1474,False,fugat,
1000077880,Anestesia,2025-12,590.5699999999999,1,5,0,2025,12,8433.8,1771.7099999999998,3410.04,1.0,1.0,0.0,60.758620689655174,19.216830217669727,29,2025-12-01,2021-02-03,0,1762,False,fidel,
1000077884,Anestesia,2025-11,370.65,1,6,0,2025,11,7871.99,2022.6999999999998,2223.12,1.0,1.0,0.0,102.58823529411765,52.346199169319334,17,2025-11-06,2021-01-27,25,1769,False,fidel,
1000077887,Anestesia,2025-01,573.36,1,5,0,2025,1,5126.79,2237.65,1802.36,1.0,1.0,0.0,147.77777777777777,119.86267863015185,9,2025-01-16,2021-05-27,319,1649,False,fidel,
1000077887,Bioseguridad,2025-01,397.52,1,12,0,2025,1,2771.86,1097.9299999999998,879.2,1.0,1.0,0.0,166.25,101.3789302567353,8,2025-01-16,2021-05-27,319,1649,False,fidel,
1000077888,Anestesia,2025-07,456.11,1,5,0,2025,7,7787.87,1583.9400000000003,2223.12,1.0,1.0,0.0,110.66666666666667,75.49628394092578,15,2025-07-30,2021-01-12,124,1784,False,fidel,
1000077908,Anestesia,2024-07,514.02,1,6,0,2024,7,2280.04,1744.17,2223.12,1.0,1.0,0.0,388.3333333333333,85.79950789809669,3,2024-07-11,2021-05-03,508,1673,False,fugat,
1000077932,Anestesia,2024-06,378.06,1,5,0,2024,6,3436.93,821.0799999999999,2223.12,1.0,1.0,0.0,150.14285714285714,55.50657251025984,7,2024-06-25,2021-08-09,524,1575,False,fugat,
1000077938,Anestesia,2022-03,661.35,1,8,1,2022,3,2645.45,2645.45,2223.12,1.0,1.0,0.0,102.0,38.0,2,2022-03-24,2021-09-01,1348,1552,False,fugat,
1000077938,Bioseguridad,2025-11,397.52,1,12,0,2025,11,4498.98,1180.88,1086.44,1.0,1.0,0.0,114.8,62.76963172320406,15,2025-11-11,2021-02-23,20,1742,False,fidel,
1000077939,Anestesia,2025-04,507.96,1,6,0,2025,4,4180.92,1299.8600000000001,2223.12,1.0,1.0,0.0,200.42857142857142,56.05827871282615,7,2025-04-14,2021-06-11,231,1634,False,fidel,
1000077955,Anestesia,2021-11,171.0,2,2,0,2021,11,688.79,688.79,1802.36,0.3821600568143989,1.0,1113.57,91.5,83.5,2,2021-11-19,2021-05-20,1473,1656,False,fugat,
1000077960,Anestesia,2025-07,659.71,1,10,0,2025,7,4627.67,1934.3600000000001,1802.36,1.0,1.0,0.0,271.1666666666667,82.49326571841418,6,2025-07-31,2021-02-15,123,1750,False,fidel,
1000077966,Anestesia,2025-11,1267.56,1,20,1,2025,11,8286.2,2496.24,2223.12,1.0,1.0,0.0,125.07142857142857,74.26445437538385,14,2025-11-28,2021-02-11,3,1754,False,fidel,
1000077966,Bioseguridad,2025-11,405.06,1,6,1,2025,11,3837.85,1012.66,1086.44,1.0,1.0,0.0,113.15384615384616,54.63564088063642,13,2025-11-28,2021-11-18,3,1474,False,fidel,
1000077976,Anestesia,2024-02,2580.14,2,24,0,2024,2,5208.85,5208.85,2223.12,1.0,1.0,0.0,169.75,157.64735170626875,4,2024-02-15,2022-04-07,655,1334,False,fugat,
1000077977,Anestesia,2025-11,1771.71,1,20,0,2025,11,6865.46,5162.32,3410.04,1.0,1.0,0.0,328.6666666666667,108.47221866552846,3,2025-11-12,2023-03-02,19,1005,False,fidel,
1000077993,Anestesia,2025-03,1771.71,1,20,0,2025,3,6864.33,6864.33,1802.36,1.0,1.0,0.0,270.0,267.02340721367483,4,2025-03-06,2022-03-22,270,1350,False,fidel,
1000077996,Anestesia,2025-05,1691.73,2,15,0,2025,5,6261.15,4366.66,3410.04,1.0,1.0,0.0,226.57142857142858,191.6289995522279,7,2025-05-20,2021-01-15,195,1781,False,fidel,
1000078003,Anestesia,2025-07,140.26,1,1,0,2025,7,2972.29,1803.58,2223.12,1.0,1.0,0.0,365.5,205.9277786021109,4,2025-07-09,2021-07-08,145,1607,False,fidel,
1000078005,Anestesia,2025-07,1276.79,1,15,0,2025,7,5866.34,3678.92,3410.04,1.0,1.0,0.0,336.25,44.33607447666065,4,2025-07-02,2021-10-26,152,1497,False,fidel,
1000078007,Anestesia,2024-11,1313.99,1,15,1,2024,11,4811.96,3778.59,2223.12,1.0,1.0,0.0,435.3333333333333,63.50503042191925,3,2024-11-29,2021-05-03,367,1673,False,fugat,
1000078007,Bioseguridad,2025-06,397.52,1,12,0,2025,6,1219.9099999999999,1219.9099999999999,1086.44,1.0,1.0,0.0,494.0,116.0,2,2025-06-05,2022-09-21,179,1167,False,fidel,
1000078013,Anestesia,2024-05,688.04,1,6,0,2024,5,688.04,688.04,3410.04,0.20176889420651956,0.8070755768260782,2722.0,,,0,2024-05-21,2024-05-21,559,559,False,fugat,
1000078013,Bioseguridad,2024-03,231.51,1,6,0,2024,3,798.59,798.59,1667.34,0.478960499958017,1.0,868.7499999999999,251.0,0.0,1,2024-03-19,2023-07-12,622,873,False,fugat,
1000078021,Anestesia,2025-08,2337.86,1,25,0,2025,8,22107.57,5829.68,3410.04,1.0,1.0,0.0,95.11764705882354,26.902618182100845,17,2025-08-25,2021-03-22,98,1715,False,fidel,
1000078021,Bioseguridad,2025-08,1207.6399999999999,1,24,0,2025,8,11920.42,3225.3999999999996,1667.34,1.0,1.0,0.0,85.88888888888889,51.417559569652525,18,2025-08-25,2021-06-01,98,1644,False,fidel,
1000078025,Anestesia,2025-07,780.7,1,10,0,2025,7,5281.45,2314.66,2223.12,1.0,1.0,0.0,261.5,89.08937460026682,6,2025-07-10,2021-03-24,144,1713,False,fidel,
1000078028,Anestesia,2025-04,280.34000000000003,1,2,0,2025,4,1049.3899999999999,791.22,2223.12,0.47203479794163156,1.0,1173.73,316.6666666666667,35.140985883849204,3,2025-04-23,2022-09-16,222,1172,False,promiscu,
1000078040,Anestesia,2025-09,590.57,1,5,0,2025,9,3267.67,1725.6799999999998,2223.12,1.0,1.0,0.0,287.6,15.14727698300919,5,2025-09-04,2021-09-27,88,1526,False,fidel,
1000078043,Anestesia,2025-09,824.63,1,15,0,2025,9,4194.17,2266.65,2223.12,1.0,1.0,0.0,55.2,41.325052934025386,5,2025-09-15,2024-12-13,77,353,False,fidel,
1000078064,Anestesia,2025-09,545.73,1,5,0,2025,9,5042.91,1666.1399999999999,2223.12,1.0,1.0,0.0,171.5,51.68607162476173,10,2025-09-30,2021-01-19,62,1777,False,fidel,
1000078083,Anestesia,2025-01,183.22,1,1,0,2025,1,322.13,322.13,2223.12,0.14489996041599196,0.5795998416639678,1900.9899999999998,210.0,0.0,1,2025-01-17,2024-06-21,318,528,False,marginal,
1000078083,Bioseguridad,2025-08,477.03,1,12,0,2025,8,2641.2599999999998,1252.1999999999998,1086.44,1.0,1.0,0.0,90.4,23.01825362619849,5,2025-08-11,2024-05-16,112,564,False,fidel,
1000078086,Anestesia,2025-10,1771.71,1,20,0,2025,10,4885.59,4885.59,2223.12,1.0,1.0,0.0,409.0,0.0,1,2025-10-24,2024-09-10,38,447,False,fidel,
1000078086,Bioseguridad,2024-09,0.0,1,3,0,2024,9,0.0,0.0,1086.44,0.0,0.0,1086.44,,,0,2024-09-10,2024-09-10,447,447,False,fugat,
1000078110,Anestesia,2025-03,1107.32,1,10,0,2025,3,5356.13,3195.59,2223.12,1.0,1.0,0.0,303.0,81.0950060114678,5,2025-03-14,2021-01-19,262,1777,False,fidel,
1000078114,Bioseguridad,2023-12,529.09,1,6,0,2023,12,1613.66,1325.7800000000002,1667.34,0.9678050067772621,1.0,53.679999999999836,313.6666666666667,111.86996419454549,3,2023-12-01,2021-05-04,731,1672,False,fugat,
1000078121,Anestesia,2025-05,824.63,1,12,0,2025,5,5605.1,2433.76,3410.04,1.0,1.0,0.0,170.22222222222223,52.878850587982456,9,2025-05-26,2021-03-16,189,1721,False,fidel,
